Year,Accounting Controversies,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,Agrochemical 5 % Revenue,Agrochemical Products,Alcohol,Animal Testing,Animal Testing Cosmetics,Animal Testing Reduction,Announced Layoffs To Total Employees,Anti Takeover Devices Above Two,Anti-Competition Controversies Count,Anti-Personal Landmines,Anti-competition Controversies,Armaments,Audit Board Committee,Audit Committee Expertise,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee NonExecutive Members,Biodiversity Impact Reduction,Board Attendance,Board Background and Skills,Board Functions Policy,"Board Gender Diversity, Percent",Board Individual Reelection,Board Member Affiliations,Board Member Term Duration,Board Size,Board Size More Ten Less Eight,"Board Specific Skills, Percent",Board Structure Policy,"Bribery, Corruption and Fraud Controversies",CEO Compensation Link to TSR,CEO-Chairman Separation,CSR Strategy Score,CSR Sustainability Committee,CSR Sustainability External Audit,CSR Sustainability Reporting,Chairman is ex-CEO,Climate Change Commercial Risks Opportunities,Close,Cluster Bombs,Community Score,Compensation Board Committee,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Compensation Improvement Tools,Consumer Complaints Controversies,Contraceptives,Corporate Governance Board Committee,Corporate Responsibility Awards,Crisis Management Systems,Date,Day Care Services,Director Election Majority Requirement,Diseases of the Developing World,Dividend,Dual Class Stock,ESG Controversies Score,ESG Period Last Update Date,Earnings Restatement,Eco-Design Products,Embryonic Stem Cell Research,Emissions Score,Emissions Trading,Employee Engagement Voluntary Work,Employees Health & Safety OHSAS 18001,Employees Health & Safety Team,Env Supply Chain Partnership Termination,Environment Management Team,Environment Management Training,Environment Pillar Score,Environmental Assets Under Mgt,Environmental Controversies,Environmental Expenditures Investments,Environmental Investments Initiatives,Environmental Materials Sourcing,Environmental Partnerships,Environmental Products,Environmental Project Financing,Environmental Restoration Initiatives,Environmental Supply Chain Management,Equal Voting Rights,Equator Principles,Ethical Trading Initiative ETI,Executive Compensation Controversies,Executive Compensation LT Objectives,Executive Compensation Policy,Executive Individual Compensation,"Executive Members Gender Diversity, Percent",External Consultants,Extractive Industries Transparency Initiative,Flexible Working Hours,Fundamental Human Rights ILO UN,GMO Products,GRI Report Guidelines,Gambling,Global Compact Signatory,Governance Pillar Score,Green Buildings,HIV-AIDS Program,Health & Safety Policy,Health & Safety Training,Healthy Food or Products,High,Human Rights Breaches Contractor,Human Rights Contractor,Human Rights Policy,Human Rights Score,Hybrid Vehicles,ISO 14000 or EMS,ISO 9000,Improvement Tools Business Ethics,Independent Board Members,Innovation Score,Insider Dealings Controversies,Instrument,Integrated Strategy in MD&A,Internal Audit Department Reporting,Internal Promotion,Labeled Wood,Land Environmental Impact Reduction,Low,Management Departures,Management Score,Management Training,Minimum Number of Shares to Vote,NOx and SOx Emissions Reduction,Noise Reduction,Nomination Board Committee,Nomination Committee Mgt Independence,Non-Executive Board Members,Nuclear,OECD Guidelines for Multinational Enterprises,Obesity Risk,Open,Organic Products Initiatives,Particulate Matter Emissions Reduction,Period End Date,Policy Board Diversity,Policy Board Experience,Policy Board Independence,Policy Board Size,Policy Bribery and Corruption,Policy Business Ethics,Policy Career Development,Policy Child Labor,Policy Community Involvement,Policy Customer Health & Safety,Policy Data Privacy,Policy Diversity and Opportunity,Policy Emissions,Policy Employee Health & Safety,Policy Energy Efficiency,Policy Environmental Supply Chain,Policy Equal Voting Right,Policy Executive Compensation ESG Performance,Policy Executive Compensation Performance,Policy Executive Retention,Policy Fair Competition,Policy Fair Trade,Policy Forced Labor,Policy Freedom of Association,Policy Human Rights,Policy Responsible Marketing,Policy Shareholder Engagement,Policy Skills Training,Policy Supply Chain Health & Safety,Policy Sustainable Packaging,Policy Water Efficiency,Pornography,Product Access Low Price,Product Environmental Responsible Use,Product Impact Minimization,Product Quality Controversies,Product Recall,Product Responsibility Monitoring,Product Responsibility Score,Product Sales at Discount to Emerging Markets,Profit Warnings,Public Availability Corporate Statutes,Quality Mgt Systems,Renewable Energy Use,Renewable/Clean Energy Products,Resource Reduction Policy,Resource Reduction Targets,Resource Use Score,Retailing Responsibility,Shareholder Rights Policy,Shareholders Approval Stock Compensation Plan,Shareholders Score,Shareholders Vote on Executive Pay,Six Sigma and Quality Mgt Systems,Social Pillar Score,Split,Staff Transportation Impact Reduction,Stakeholder Engagement,Strikes,Succession Plan,Supplier ESG training,Supply Chain Health & Safety Training,Sustainability Compensation Incentives,Sustainable Building Products,TRESG Combined Score,TRESG Score,Take-back and Recycling Initiatives,Tobacco,Toxic Chemicals Reduction,Training and Development Policy,VOC Emissions Reduction,Veto Power or Golden share,Volume,Voting Cap,Voting Cap Percentage,Wages Working Condition Controversies,Waste Reduction Initiatives,Water Technologies,Whistleblower Protection,Workforce Score,e-Waste Reduction
2012,,37.54,38.542,35.06,36.802,1024.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7508000000000001,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7708400000000003,,,,,,,,,,,,,,,,,,0.7011999999999997,,,,,,,,,,,,,0.7360400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,51240.0,,,,,,,,
2013,,20.432539682539684,20.944444444444443,18.86706349206349,19.853174603174605,688.0952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4086507936507935,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418888888888889,,,,,,,,,,,,,,,,,,0.3773412698412696,,,,,,,,,,,,,0.39706349206349206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,34404.76190476191,,,,,,,,
2014,,15.854285714285716,16.283611111111114,14.80527777777778,15.521230158730164,1636.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6053968253968247,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6574999999999998,,,,,,,,,,,,,,,,,,1.5188888888888894,,,,,,,,,,,,,1.5853968253968258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9961111111111112,,,,,,,,,,,,,,,,,36830.555555555555,,,,,,,,
2015,,4.64876984126984,4.88571428571429,4.481964682539683,4.6817063492063475,1164934.369047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64876984126984,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88571428571429,,,,,,,,,,,,,,,,,,4.481964682539683,,,,,,,,,,,,,4.6817063492063475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1164934.369047619,,,,,,,,
2016,,3.8947535714285726,4.051748809523808,3.7456126984126987,3.899629761904759,217925.78174603175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8947535714285726,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.051748809523808,,,,,,,,,,,,,,,,,,3.7456126984126987,,,,,,,,,,,,,3.899629761904759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,217925.78174603175,,,,,,,,
2017,False,9.49402390438247,9.875174501992026,9.130623904382471,9.494442231075695,642446.2908366534,False,False,False,True,False,False,0.0,4.0,False,False,False,False,True,True,100.0,True,75.0,False,False,True,True,0.0,False,0.142857142857142,3.0,5.0,3.0,85.7142857142857,True,False,False,False,36.2838332114118,False,,False,False,False,9.49402390438247,False,50.8888888888888,True,100.0,True,75.0,True,False,False,True,False,False,2017-12-31,False,True,False,0.0,False,52.2222222222222,2019-08-23T00:00:00,False,False,False,6.44444444444444,False,False,False,False,False,False,False,32.6143790849673,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,30.0,True,False,False,False,False,,False,False,35.7789583508221,False,False,True,False,False,9.875174501992026,False,False,False,45.5555555555555,False,No,False,True,57.1428571428571,48.8888888888888,False,ABEO.O,False,True,False,False,False,9.130623904382471,False,13.5149963423555,False,False,False,False,True,True,42.8571428571428,False,False,False,9.494442231075695,False,False,2017-12-31,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48.4444444444444,False,False,True,False,False,False,False,False,44.8888888888888,False,True,True,95.8851499634235,False,False,66.9577464788732,1.0,False,False,False,True,False,False,False,False,45.7714711858896,45.7714711858896,False,False,False,False,False,False,642446.2908366534,False,100.0,False,False,False,True,89.1111111111111,False
2018,,15.280251256281398,15.848893969849245,14.801104020100492,15.350804020100489,885602.9698492462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.280251256281398,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.848893969849245,,,,,,,,,,,,,,,,,,14.801104020100492,,,,,,,,,,,,,15.350804020100489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,885602.9698492462,,,,,,,,
2010,False,3.6121201168853503,3.6486528159121185,3.569065782803248,3.6069836078594695,2034157.4074074074,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,False,1.16666666666666,3.0,5.0,3.0,100.0,True,False,False,False,33.4008097165991,False,,False,False,False,5.795092592592592,False,62.0,True,100.0,True,100.0,True,False,False,True,False,False,2010-12-31,False,False,False,0.0,False,62.0,2019-10-04T00:00:00,False,False,False,66.0,False,False,False,False,False,False,False,48.5294117647058,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,50.0,True,False,False,False,False,,False,False,29.1730271454171,False,False,True,False,False,5.853703703703705,False,False,False,44.0,False,No,False,True,83.3333333333333,44.0,False,PDLI.O,False,,False,False,False,5.7260185185185195,False,33.7550607287449,False,False,False,False,True,True,83.3333333333333,False,False,False,5.786851851851852,False,False,2010-12-31,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,22.0,False,False,True,False,False,False,False,False,34.0,False,True,True,14.0182186234817,False,False,51.8309859154929,1.0,False,False,False,False,False,False,False,False,43.7977732793522,43.7977732793522,False,False,False,True,False,False,2034157.4074074074,False,100.0,False,False,False,True,62.0,False
2011,False,3.833030085481084,3.8889991862017776,3.7754366971032107,3.834163534182932,2539261.507936508,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,20.0,False,1.0,3.0,5.0,3.0,100.0,True,False,True,True,25.8196721311475,False,,False,False,False,5.865420634920634,False,55.7692307692307,True,100.0,True,100.0,True,False,False,True,False,False,2011-12-31,False,False,False,0.0023809523809523807,False,55.7692307692307,2019-10-04T00:00:00,False,False,False,71.1538461538461,False,False,False,False,False,False,False,50.6221719457013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,33.3333333333333,True,False,False,False,False,,False,False,31.3222252082773,False,False,True,False,False,5.951376984126984,False,False,False,42.3076923076923,False,No,False,True,80.0,46.1538461538461,False,PDLI.O,False,,False,False,False,5.7774023809523785,False,21.875,False,False,False,False,True,True,80.0,False,False,False,5.867440476190477,False,False,2011-12-31,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,17.3076923076923,False,True,True,False,False,False,False,False,32.6923076923076,False,True,True,60.5020491803278,True,False,49.9458288190682,1.0,False,False,False,True,False,False,False,False,44.4955863808322,44.4955863808322,False,False,False,True,False,False,2539261.507936508,False,100.0,False,False,False,True,63.4615384615384,False
2012,False,4.9576218872009274,5.010846712605343,4.905507482584828,4.963864948671268,2150188.0,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,25.0,False,1.2,3.0,4.0,4.0,100.0,True,False,True,False,21.8910585817061,False,,False,False,False,6.888882,False,57.6923076923076,True,100.0,True,100.0,True,False,False,True,False,False,2012-12-31,False,False,False,0.0024,False,53.8461538461538,2019-10-04T00:00:00,False,False,False,44.2307692307692,False,False,False,False,False,False,False,41.1199095022624,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,25.0,True,False,False,False,False,,False,False,33.1221673714892,False,False,True,False,False,6.962498400000007,False,False,False,40.3846153846153,False,No,False,True,80.0,46.1538461538461,False,PDLI.O,False,,False,False,False,6.816658399999997,False,31.1921891058581,False,False,False,False,True,True,80.0,False,False,False,6.897380000000003,False,False,2012-12-31,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,15.3846153846153,False,False,True,False,False,False,False,False,32.6923076923076,False,True,True,45.5806783144912,True,False,51.4897074756229,1.0,False,False,False,True,False,False,False,False,42.3618764329196,42.3618764329196,False,False,False,True,False,False,2150188.0,False,100.0,False,False,False,True,67.3076923076923,False
2013,False,6.125329617994669,6.194295322210191,6.055440975440788,6.13299582395029,1979900.7936507936,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,25.0,False,1.0,3.0,4.0,4.0,100.0,True,False,True,False,21.6818642350557,False,,False,False,False,7.846583333333339,False,62.0689655172413,True,100.0,True,100.0,True,False,False,True,False,False,2013-12-31,False,False,False,0.0023809523809523807,False,63.7931034482758,2019-10-04T00:00:00,False,False,False,43.1034482758621,False,False,False,False,False,False,False,41.4300202839756,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,16.4798113176208,False,False,True,False,False,7.934692460317464,False,False,False,41.3793103448275,False,No,False,True,75.0,46.551724137931,False,PDLI.O,False,,False,False,False,7.75724087301587,False,9.16919959473151,False,False,False,False,True,True,75.0,False,False,False,7.856349206349211,False,False,2013-12-31,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18.9655172413793,False,False,True,False,False,False,False,False,34.4827586206896,False,True,True,32.9787234042553,True,False,43.9533754249635,1.0,False,False,False,True,False,False,False,False,34.7159976242881,34.7159976242881,False,False,False,False,False,False,1979900.7936507936,False,100.0,False,False,False,True,46.551724137931,False
2014,False,7.244084138227972,7.345448794109621,7.137561488902795,7.25443334266817,2797696.111111111,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,False,80.0,False,False,True,True,20.0,False,1.2,3.0,5.0,3.0,,True,False,True,False,22.0779220779221,False,,False,False,False,8.67055555555555,False,50.0,True,100.0,True,100.0,True,False,False,True,False,False,2014-12-31,False,True,False,0.0023809523809523807,False,15.2777777777777,2019-10-04T00:00:00,False,False,False,73.6111111111111,False,False,False,False,False,False,False,52.9411764705882,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,28.3994693830759,False,False,True,False,False,8.791709126984133,False,False,False,38.8888888888888,False,No,False,True,80.0,45.8333333333333,False,PDLI.O,False,True,False,False,False,8.5431,False,5.74425574425574,False,False,False,False,True,True,80.0,False,False,False,8.683010317460319,False,False,2014-12-31,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18.0555555555555,False,True,True,False,False,False,False,False,37.5,False,True,True,93.9560439560439,True,False,39.1627543035993,1.0,False,False,False,True,False,False,False,False,27.9211968586968,40.5646159396159,False,False,False,False,False,False,2797696.111111111,False,100.0,False,False,False,True,43.0555555555555,False
2015,False,5.354861059971899,5.441889278434842,5.273022812955859,5.362606959726273,3216716.2103174604,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,False,83.3333333333333,False,False,True,True,14.2857142857142,False,1.0,3.0,7.0,1.0,85.7142857142857,True,False,True,False,30.9241706161137,False,,False,False,False,5.945773809523809,False,47.4358974358974,True,100.0,True,100.0,True,False,False,True,False,False,2015-12-31,False,True,False,0.0023809523809523807,False,51.9230769230769,2019-10-04T00:00:00,False,False,False,81.4102564102564,False,False,False,False,False,False,False,57.7677224736048,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,43.5164322896434,False,False,False,False,False,6.041859920634921,False,False,False,41.025641025641,False,No,False,True,85.7142857142857,47.4358974358974,False,PDLI.O,False,True,False,False,False,5.8554087301587305,False,27.9917061611374,False,False,False,False,True,True,85.7142857142857,False,False,False,5.954444444444444,False,False,2015-12-31,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12.1794871794871,False,False,True,False,False,False,False,False,42.3076923076923,False,True,True,93.75,True,False,24.9368002889129,1.0,False,False,False,True,False,False,False,False,41.7661015919309,41.7661015919309,False,False,False,False,False,False,3216716.2103174604,False,100.0,False,False,False,True,14.7435897435897,False
2016,False,3.078923750934972,3.1454710492495193,3.0062827915273003,3.066764463872749,1967584.869047619,False,False,False,False,False,False,0.0,7.0,False,False,False,False,True,True,83.3333333333333,False,83.3333333333333,False,False,True,True,14.2857142857142,False,1.0,3.0,7.0,1.0,85.7142857142857,True,False,True,False,35.8157467532467,False,,False,False,False,3.105238095238094,False,49.3548387096774,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.0003968253968253968,False,52.5806451612903,2019-10-04T00:00:00,False,False,False,88.7096774193548,False,False,False,False,False,False,False,61.7836812144212,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,44.9159703001916,False,False,False,False,False,3.1724226190476217,False,False,False,44.8387096774193,False,No,False,True,85.7142857142857,49.3548387096774,False,PDLI.O,False,True,False,False,False,3.0318531746031754,False,28.1452922077922,False,False,False,False,True,True,85.7142857142857,False,False,False,3.092936507936508,False,False,2016-12-31,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.03225806451612,False,False,True,False,False,False,False,False,44.8387096774193,False,True,True,96.2865259740259,True,False,47.810086324398,1.0,False,False,False,True,False,False,False,False,51.6784031996229,51.6784031996229,False,False,False,False,False,False,1967584.869047619,False,100.0,False,False,False,True,64.8387096774193,False
2017,False,2.5926095617529876,2.6467948207171323,2.545028286852589,2.5927888446215137,1800695.5577689244,False,False,False,True,False,False,0.0,7.0,False,False,False,False,True,True,83.3333333333333,False,83.3333333333333,False,False,True,True,14.2857142857142,False,1.0,3.0,7.0,1.0,85.7142857142857,True,False,True,False,36.2838332114118,False,,False,False,False,2.5926095617529876,False,50.8888888888888,True,100.0,True,100.0,True,False,False,True,False,False,2017-12-31,False,True,False,0.0,False,52.2222222222222,2019-10-04T00:00:00,False,False,False,90.4444444444444,False,False,False,False,False,False,False,62.2614379084967,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,45.9124323935385,False,False,False,False,False,2.6467948207171323,False,False,False,45.5555555555555,False,No,False,True,85.7142857142857,48.8888888888888,False,PDLI.O,False,True,False,False,False,2.545028286852589,False,30.0109729334308,False,False,False,False,True,True,85.7142857142857,False,False,False,2.5927888446215137,False,False,2017-12-31,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,48.4444444444444,False,False,True,True,False,False,False,False,44.8888888888888,False,True,True,95.2633504023409,True,True,59.1455399061033,1.0,False,False,False,True,False,False,False,False,56.1688474355848,56.1688474355848,False,False,False,False,False,False,1800695.5577689244,False,100.0,False,False,False,True,71.7777777777777,False
2018,,2.6539698492462307,2.7045552763819085,2.6046773869346733,2.6558793969849233,1494164.3718592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6539698492462307,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7045552763819085,,,,,,,,,,,,,,,,,,2.6046773869346733,,,,,,,,,,,,,2.6558793969849233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1494164.3718592965,,,,,,,,
2010,,35.00212377010163,35.422746574661524,34.53693492459435,34.94712166127408,63911.11111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.17925925925927,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.61402777777777,,,,,,,,,,,,,,,,,,35.69842592592592,,,,,,,,,,,,,36.122407407407415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,63911.11111111111,,,,,,,,
2011,,36.25330657166612,36.89309844710672,35.62394410959276,36.259621960383306,95821.8253968254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47251984126986,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1338281746032,,,,,,,,,,,,,,,,,,36.821991666666676,,,,,,,,,,,,,37.47904761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,95821.8253968254,,,,,,,,
2012,,44.940420788091735,45.44665860680007,44.35715466230684,44.93710703107213,79535.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.451785199999975,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.975047999999994,,,,,,,,,,,,,,,,,,45.8489036,,,,,,,,,,,,,46.448360000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,79535.6,,,,,,,,
2013,,54.81790807039701,55.38482842223983,54.18542285015792,54.79819599540105,82779.36507936507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.661456349206375,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.247442460317444,,,,,,,,,,,,,,,,,,56.00770039682539,,,,,,,,,,,,,56.64108134920636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,82779.36507936507,,,,,,,,
